Season,FifaVersion,Date,HomeTeam,AwayTeam,ResultEncoded,HomeFifaOverall,HomeFifaAttack,HomeFifaMidfield,HomeFifaDefence,AwayFifaOverall,AwayFifaAttack,AwayFifaMidfield,AwayFifaDefence,HFA,HomeElo,AwayElo,EloTierHome,EloTierAway
2023,24,10/12/2023,Tottenham,Newcastle,1,81,81,80,79,81,79,81,82,48.8,1837.1453325870937,1879.4576098424188,2,2
2023,24,15/12/2023,Nott'm Forest,Tottenham,-1,77,75,77,75,81,81,80,79,48.8,1663.731176508978,1854.142449507817,4,2
2023,24,16/12/2023,Chelsea,Sheffield United,1,80,77,81,78,73,72,74,72,48.8,1785.610332664361,1587.466676057266,3,4
2023,24,16/12/2023,Man City,Crystal Palace,0,85,87,86,83,76,75,76,76,48.8,2055.6240447678592,1715.0349911903274,1,3
2023,24,16/12/2023,Newcastle,Fulham,1,81,79,81,82,77,76,77,76,48.8,1862.4604929216955,1760.674644066664,2,3
2023,24,16/12/2023,Burnley,Everton,-1,74,69,74,73,77,79,77,75,48.8,1650.4619224081098,1753.5414101288914,4,3
2023,24,17/12/2023,Arsenal,Brighton,1,82,82,84,81,77,77,77,78,48.8,1951.9097171785172,1830.2553318959024,1,2
2023,24,17/12/2023,Brentford,Aston Villa,-1,76,75,76,76,80,82,79,79,48.8,1790.0480870557105,1898.574514996447,3,2
2023,24,17/12/2023,West Ham,Wolves,1,78,78,79,78,76,75,77,76,48.8,1775.4789453820642,1720.7091603065328,3,3
2023,24,17/12/2023,Liverpool,Man United,0,83,84,82,84,82,82,83,80,48.8,1989.6282261807585,1835.0724638404129,1,2
2023,24,21/12/2023,Crystal Palace,Brighton,0,76,75,76,76,77,77,77,78,48.8,1723.1132937304512,1822.5435997942416,3,2
2023,24,22/12/2023,Aston Villa,Sheffield United,0,80,82,79,79,73,72,74,72,48.8,1906.8721862499854,1581.9675603676096,1,4
2023,24,23/12/2023,West Ham,Man United,1,78,78,79,78,82,82,83,80,48.8,1787.7839387003582,1840.337568528916,3,2
2023,24,23/12/2023,Fulham,Burnley,-1,77,76,77,76,74,69,74,73,48.8,1750.423955964021,1638.5113958145428,3,4
2023,24,23/12/2023,Luton,Newcastle,1,72,72,72,72,81,79,81,82,48.8,1593.922276692881,1872.7111810243387,4,2
2023,24,23/12/2023,Nott'm Forest,Bournemouth,-1,77,75,77,75,75,75,75,74,48.8,1655.0539081308755,1715.993834478803,4,3
2023,24,23/12/2023,Tottenham,Everton,1,81,81,80,79,77,79,77,75,48.8,1862.8197178859195,1765.4919367224584,2,3
2023,24,23/12/2023,Liverpool,Arsenal,0,83,84,82,84,82,82,84,81,48.8,1984.3631214922552,1959.621449280178,1,1
2023,24,24/12/2023,Wolves,Chelsea,1,76,75,77,76,80,77,81,78,48.8,1708.4041669882388,1791.1094483540176,3,3
2023,24,26/12/2023,Newcastle,Nott'm Forest,-1,81,79,81,82,77,75,77,75,48.8,1856.9145094751602,1645.403181166828,2,4
2023,24,26/12/2023,Bournemouth,Fulham,1,75,75,75,74,77,76,77,76,48.8,1725.6445614428503,1730.1699452402618,3,3
2023,24,26/12/2023,Sheffield United,Luton,-1,73,72,74,72,72,72,72,72,48.8,1589.8832088278898,1609.7189482420595,4,4
2023,24,26/12/2023,Burnley,Liverpool,-1,74,69,74,73,83,84,82,84,48.8,1658.765406538302,1982.2774778798234,4,1
2023,24,26/12/2023,Man United,Aston Villa,1,82,82,83,80,80,82,79,79,48.8,1826.0426498310055,1898.9565377897052,2,2
2023,24,27/12/2023,Brentford,Wolves,-1,76,75,76,76,76,75,77,76,48.8,1781.7504158021723,1719.3769533542713,3,3
2023,24,27/12/2023,Chelsea,Crystal Palace,1,80,77,81,78,76,75,76,76,48.8,1780.136661987985,1724.5603225229502,3,3
2023,24,27/12/2023,Everton,Man City,-1,77,79,77,75,85,87,86,83,48.8,1759.466206633076,2047.5457422277354,3,1
2023,24,28/12/2023,Brighton,Tottenham,1,77,77,77,78,81,81,80,79,48.8,1821.0965710017426,1868.845447975302,2,2
2023,24,28/12/2023,Arsenal,West Ham,-1,82,82,84,81,78,78,79,78,48.8,1961.7070928926098,1802.0788573982688,1,2
2023,24,30/12/2023,Luton,Chelsea,-1,72,72,72,72,80,77,81,78,48.8,1620.5506807581442,1787.2196995826182,4,3
2023,24,30/12/2023,Aston Villa,Burnley,1,80,82,79,79,74,69,74,73,48.8,1888.2635966019282,1653.9400653923215,2,4
2023,24,30/12/2023,Crystal Palace,Brentford,1,76,75,76,76,76,75,76,76,48.8,1717.477284928317,1759.0693576761848,3,3
2023,24,30/12/2023,Man City,Sheffield United,1,85,87,86,83,73,72,74,72,48.8,2053.242938217293,1579.0514763118051,1,4
2023,24,30/12/2023,Wolves,Everton,1,76,75,77,76,77,79,77,75,48.8,1742.0580114802588,1753.7690106435182,3,3
2023,24,30/12/2023,Nott'm Forest,Man United,1,77,75,77,75,82,82,83,80,48.8,1668.5212323657747,1836.7355910187825,4,2
2023,24,31/12/2023,Fulham,Arsenal,1,77,76,77,76,82,82,84,81,48.8,1715.0447638472638,1939.9708886814144,3,1
2023,24,31/12/2023,Tottenham,Bournemouth,1,81,81,80,79,75,75,75,74,48.8,1854.7460974883381,1740.7697428358483,2,3
2023,24,01/01/2024,Liverpool,Newcastle,1,83,84,82,84,81,79,81,82,48.8,1987.102819025804,1833.7964582762136,1,2
2023,24,02/01/2024,West Ham,Brighton,0,78,78,79,78,77,77,77,78,48.8,1823.8150616094642,1835.1959214887065,2,2
2023,24,12/01/2024,Burnley,Luton,0,74,69,74,73,72,72,72,72,48.8,1650.6628829230633,1613.8187958441224,4,4
2023,24,13/01/2024,Chelsea,Fulham,1,80,77,81,78,77,76,77,76,48.8,1793.95158449664,1729.720274972842,3,3
2023,24,13/01/2024,Newcastle,Man City,-1,81,79,81,82,85,87,86,83,48.8,1827.06347745198,2054.570888932205,2,1
2023,24,14/01/2024,Everton,Aston Villa,0,77,79,77,75,80,82,79,79,48.8,1738.2904877674473,1891.5407790711863,3,2
2023,24,14/01/2024,Man United,Tottenham,0,82,82,83,80,81,81,80,79,48.8,1823.4278059586584,1862.7082184622545,2,2
2023,24,20/01/2024,Arsenal,Crystal Palace,1,82,82,84,81,76,75,76,76,48.8,1925.2953775558362,1731.3260687274565,1,3
2023,24,20/01/2024,Brentford,Nott'm Forest,1,76,75,76,76,77,75,77,75,48.8,1745.2205738770454,1681.8290174258989,3,4
2023,24,21/01/2024,Sheffield United,West Ham,0,73,72,74,72,78,78,79,78,48.8,1577.7235255968935,1822.742197204992,4,2
2023,24,21/01/2024,Bournemouth,Liverpool,-1,75,75,75,74,83,84,82,84,48.8,1732.807621861932,1993.8357998500376,3,1
2023,24,22/01/2024,Brighton,Wolves,0,77,77,77,78,76,75,77,76,48.8,1836.2687858931788,1757.5365343563296,2,3
2023,24,30/01/2024,Nott'm Forest,Arsenal,-1,77,75,77,75,82,82,84,81,48.8,1674.9504046605805,1934.159791370472,4,1
2023,24,30/01/2024,Fulham,Everton,0,77,76,77,76,77,79,77,75,48.8,1722.8634608549064,1741.2093974494394,3,3
2023,24,30/01/2024,Luton,Brighton,1,72,72,72,72,77,77,77,78,48.8,1616.2350867915088,1832.7545471498443,4,2
2023,24,30/01/2024,Crystal Palace,Sheffield United,1,76,75,76,76,73,72,74,72,48.8,1722.4616549128207,1582.8385519115081,3,4
2023,24,30/01/2024,Aston Villa,Newcastle,-1,80,82,79,79,81,79,81,82,48.8,1888.6218693891942,1821.7968406795442,2,2
2023,24,31/01/2024,Man City,Burnley,1,85,87,86,83,74,69,74,73,48.8,2059.8375257046405,1648.246591975677,1,4
2023,24,31/01/2024,Tottenham,Brentford,1,81,81,80,79,76,75,76,76,48.8,1862.9821456698717,1752.0991866423637,2,3
2023,24,31/01/2024,Liverpool,Chelsea,1,83,84,82,84,80,77,81,78,48.8,2002.9414120271113,1800.8083986145755,1,2
2023,24,01/02/2024,West Ham,Bournemouth,0,78,78,79,78,75,75,75,74,48.8,1817.6271708903773,1723.7020096848582,2,3
2023,24,01/02/2024,Wolves,Man United,-1,76,75,77,76,82,82,83,80,48.8,1761.0507730996642,1823.1538787510412,3,2
2023,24,03/02/2024,Everton,Tottenham,0,77,79,77,75,81,81,80,79,48.8,1742.0836978603463,1868.684527527299,3,2
2023,24,03/02/2024,Brighton,Crystal Palace,1,77,77,77,78,76,75,76,76,48.8,1803.785914473787,1727.5141938865934,2,3
2023,24,03/02/2024,Burnley,Fulham,0,74,69,74,73,77,76,77,76,48.8,1646.3805300868771,1721.9891604439995,4,3
2023,24,03/02/2024,Newcastle,Luton,0,81,79,81,82,72,72,72,72,48.8,1840.4790330685742,1645.203719467566,2,4
2023,24,03/02/2024,Sheffield United,Aston Villa,-1,73,72,74,72,80,82,79,79,48.8,1577.7860129377354,1869.9396770001642,4,2
2023,24,04/02/2024,Bournemouth,Nott'm Forest,0,75,75,75,74,77,75,77,75,48.8,1727.5934934477477,1670.3606775664964,3,4
2023,24,04/02/2024,Chelsea,Wolves,-1,80,77,81,78,76,75,77,76,48.8,1794.1971072153751,1751.43348025113,3,3
2023,24,04/02/2024,Man United,West Ham,1,82,82,83,80,78,78,79,78,48.8,1832.7711715995754,1813.7356871274878,2,2
2023,24,04/02/2024,Arsenal,Liverpool,1,82,82,84,81,83,84,82,84,48.8,1938.749518464556,2009.5527034263116,1,1
2023,24,05/02/2024,Brentford,Man City,-1,76,75,76,76,85,87,86,83,48.8,1746.3968047849364,2061.7035875934403,3,1
2023,24,10/02/2024,Man City,Everton,1,85,87,86,83,77,79,77,75,48.8,2066.720914455062,1744.286292520328,1,3
2023,24,10/02/2024,Fulham,Bournemouth,1,77,76,77,76,75,75,75,74,48.8,1721.219073766503,1724.632971425652,3,3
2023,24,10/02/2024,Liverpool,Burnley,1,83,84,82,84,74,69,74,73,48.8,1994.5161381671617,1647.1506167643736,1,4
2023,24,10/02/2024,Luton,Sheffield United,-1,72,72,72,72,73,72,74,72,48.8,1651.2632748099727,1568.9454827288253,4,4
2023,24,10/02/2024,Tottenham,Brighton,1,81,81,80,79,77,77,77,78,48.8,1866.4819328673173,1815.1273636022663,2,2
2023,24,10/02/2024,Wolves,Brentford,-1,76,75,77,76,76,75,76,76,48.8,1769.218698446643,1741.3794779233147,3,3
2023,24,10/02/2024,Nott'm Forest,Newcastle,-1,77,75,77,75,81,79,81,82,48.8,1673.3211995885922,1834.4194777261675,4,2
2023,24,11/02/2024,West Ham,Arsenal,-1,78,78,79,78,82,82,84,81,48.8,1799.754615900277,1953.786083723706,3,1
2023,24,11/02/2024,Aston Villa,Man United,-1,80,82,79,79,82,82,83,80,48.8,1878.7802072090744,1846.7522428267862,2,2
2023,24,12/02/2024,Crystal Palace,Chelsea,-1,76,75,76,76,80,77,81,78,48.8,1716.172744758114,1776.4118890198622,3,3
2023,24,17/02/2024,Brentford,Liverpool,-1,76,75,76,76,83,84,82,84,48.8,1758.591531145046,1997.1395002429995,3,1
2023,24,17/02/2024,Burnley,Arsenal,-1,74,69,74,73,82,82,84,81,48.8,1644.5272546885358,1971.0807928261386,4,1
2023,24,17/02/2024,Fulham,Aston Villa,-1,77,76,77,76,80,82,79,79,48.8,1733.5242353580145,1866.4948724315752,3,2
2023,24,17/02/2024,Newcastle,Bournemouth,0,81,79,81,82,75,75,75,74,48.8,1841.2953183375464,1712.3278098341405,2,3
2023,24,17/02/2024,Nott'm Forest,West Ham,1,77,75,77,75,78,78,79,78,48.8,1666.4453589772133,1782.4599067978445,4,3
2023,24,17/02/2024,Tottenham,Wolves,-1,81,81,80,79,76,75,77,76,48.8,1873.6765336359908,1752.0066452249116,2,3
2023,24,17/02/2024,Man City,Chelsea,0,85,87,86,83,80,77,81,78,48.8,2069.706388616869,1790.088570020945,1,3
2023,24,18/02/2024,Sheffield United,Brighton,-1,73,72,74,72,77,77,77,78,48.8,1588.1849584534173,1807.9327628335927,4,2
2023,24,18/02/2024,Luton,Man United,-1,72,72,72,72,82,82,83,80,48.8,1632.0237990853807,1859.0375776042854,4,2
2023,24,19/02/2024,Everton,Crystal Palace,0,77,79,77,75,76,75,76,76,48.8,1741.3008183585212,1702.4960637570312,3,3
2023,24,20/02/2024,Man City,Brentford,1,85,87,86,83,76,75,76,76,48.8,2062.3300811858735,1749.8900637965546,1,3
2023,24,21/02/2024,Liverpool,Luton,1,83,84,82,84,72,72,72,72,48.8,2005.8409675914909,1626.7461302434335,1,4
2023,24,24/02/2024,Aston Villa,Nott'm Forest,1,80,82,79,79,77,75,77,75,48.8,1874.118555456518,1683.2897897276098,2,4
2023,24,24/02/2024,Brighton,Everton,0,77,77,77,78,77,79,77,75,48.8,1820.10090769694,1738.8314625774906,2,3
2023,24,24/02/2024,Crystal Palace,Burnley,1,76,75,76,76,74,69,74,73,48.8,1704.9654195380617,1637.0078722195694,3,4
2023,24,24/02/2024,Man United,Fulham,-1,82,82,83,80,77,76,77,76,48.8,1864.3152464462325,1725.9005523330718,2,3
2023,24,24/02/2024,Bournemouth,Man City,-1,75,75,75,74,85,87,86,83,48.8,1717.0401546740345,2064.5522576684502,3,1
2023,24,24/02/2024,Arsenal,Newcastle,1,82,82,84,81,81,79,81,82,48.8,1978.600175295105,1836.5829734976523,1,2
2023,24,25/02/2024,Wolves,Sheffield United,1,76,75,77,76,73,72,74,72,48.8,1766.5539811145197,1576.01681359007,3,4
2023,24,26/02/2024,West Ham,Brentford,1,78,78,79,78,76,75,76,76,48.8,1765.615476047448,1747.6678873139779,3,3
2023,24,02/03/2024,Brentford,Chelsea,0,76,75,76,76,80,77,81,78,48.8,1736.2097288559225,1797.4648774519403,3,3
2023,24,02/03/2024,Everton,West Ham,-1,77,79,77,75,78,78,79,78,48.8,1742.409543990656,1777.0736345055034,3,3
2023,24,02/03/2024,Fulham,Brighton,1,77,76,77,76,77,77,77,78,48.8,1740.8217008102001,1816.5228262837747,3,2
2023,24,02/03/2024,Newcastle,Wolves,1,81,79,81,82,76,75,77,76,48.8,1827.921549117928,1770.5814398541336,2,3
2023,24,02/03/2024,Nott'm Forest,Liverpool,-1,77,75,77,75,83,84,82,84,48.8,1677.601734509039,2008.559644596614,4,1
2023,24,02/03/2024,Tottenham,Crystal Palace,1,81,81,80,79,76,75,76,76,48.8,1859.1291977463827,1716.6749293631372,2,3
2023,24,02/03/2024,Luton,Aston Villa,-1,72,72,72,72,80,82,79,79,48.8,1624.0274532383105,1879.8066106750887,4,2
2023,24,03/03/2024,Burnley,Bournemouth,-1,74,69,74,73,75,75,75,74,48.8,1625.298362394494,1714.0015077669652,4,3
2023,24,03/03/2024,Man City,Man United,1,85,87,86,83,82,82,83,80,48.8,2067.5909045755197,1849.3940979691042,1,2
2023,24,04/03/2024,Sheffield United,Arsenal,-1,73,72,74,72,82,82,84,81,48.8,1571.989354850456,1987.2615996748293,4,1
2023,24,09/03/2024,Man United,Everton,1,82,82,83,80,77,79,77,75,48.8,1844.3884028370653,1727.6923328132552,2,3
2023,24,09/03/2024,Bournemouth,Sheffield United,0,75,75,75,74,73,72,74,72,48.8,1726.5265163262357,1566.690187116329,3,4
2023,24,09/03/2024,Crystal Palace,Luton,0,76,75,76,76,72,72,72,72,48.8,1709.6162416588775,1619.367522786496,3,4
2023,24,09/03/2024,Wolves,Fulham,1,76,75,77,76,77,76,77,76,48.8,1758.3935859182598,1759.4806218043434,3,3
2023,24,09/03/2024,Arsenal,Brentford,1,82,82,84,81,76,75,76,76,48.8,1992.5607674089563,1736.5680633597685,1,3
2023,24,10/03/2024,Aston Villa,Tottenham,-1,80,82,79,79,81,81,80,79,48.8,1884.4665411269032,1866.1878854506424,2,2
2023,24,10/03/2024,Brighton,Nott'm Forest,1,77,77,77,78,77,75,77,75,48.8,1797.8639052896315,1674.309292071417,3,4
2023,24,10/03/2024,West Ham,Burnley,0,78,78,79,78,74,69,74,73,48.8,1791.790845682904,1612.7733538352236,3,4
2023,24,10/03/2024,Liverpool,Man City,0,83,84,82,84,85,87,86,83,48.8,2011.8520870342359,2072.5965997075587,1,1
2023,24,11/03/2024,Chelsea,Newcastle,1,80,77,81,78,81,79,81,82,48.8,1797.1065429480943,1840.1094030538018,3,2
2023,24,13/03/2024,Bournemouth,Luton,1,75,75,75,74,72,72,72,72,48.8,1721.1524379287769,1623.1688466130772,3,4
2023,24,16/03/2024,Burnley,Brentford,1,74,69,74,73,76,75,76,76,48.8,1618.528377063206,1733.6185230709584,4,3
2023,24,16/03/2024,Luton,Nott'm Forest,0,72,72,72,72,77,75,77,75,48.8,1617.1589989354063,1668.8995511144576,4,4
2023,24,16/03/2024,Fulham,Tottenham,1,77,76,77,76,81,81,80,79,48.8,1750.8453428694604,1890.0019703427336,3,2
2023,24,17/03/2024,West Ham,Aston Villa,0,78,78,79,78,80,82,79,79,48.8,1786.0358224549216,1860.652456234812,3,2
2023,24,30/03/2024,Newcastle,West Ham,1,81,79,81,82,78,78,79,78,48.8,1830.2762426698082,1786.7775203336066,2,3
2023,24,30/03/2024,Bournemouth,Everton,1,75,75,75,74,77,79,77,75,48.8,1727.1622856064478,1719.8194685060266,3,3
2023,24,30/03/2024,Chelsea,Burnley,0,80,77,81,78,74,69,74,73,48.8,1806.939703332088,1630.4135403238267,2,4
2023,24,30/03/2024,Nott'm Forest,Crystal Palace,0,77,75,77,75,76,75,76,76,48.8,1668.8149172401309,1705.8149178322963,4,3
2023,24,30/03/2024,Sheffield United,Fulham,0,73,72,74,72,77,76,77,76,48.8,1572.0642655137879,1772.571468709,4,3
2023,24,30/03/2024,Tottenham,Luton,1,81,81,80,79,72,72,72,72,48.8,1868.2758445031939,1617.243632809733,2,4
2023,24,30/03/2024,Aston Villa,Wolves,1,80,82,79,79,76,75,77,76,48.8,1859.910758356127,1767.0288648531427,2,3
2023,24,30/03/2024,Brentford,Man United,0,76,75,76,76,82,82,83,80,48.8,1721.7333598103378,1852.261267144294,3,2
2023,24,31/03/2024,Liverpool,Brighton,1,83,84,82,84,77,77,77,78,48.8,2012.1957423641152,1803.273646246591,1,2
2023,24,31/03/2024,Man City,Arsenal,0,85,87,86,83,82,82,84,81,48.8,2072.2529443776793,1995.5103076977664,1,1
2023,24,02/04/2024,Newcastle,Everton,0,81,79,81,82,77,79,77,75,48.8,1837.6804513566815,1711.4214690884526,2,3
2023,24,02/04/2024,Nott'm Forest,Fulham,1,77,75,77,75,77,76,77,76,48.8,1668.4754164832934,1768.4628438507884,4,3
2023,24,02/04/2024,Bournemouth,Crystal Palace,1,75,75,75,74,76,75,76,76,48.8,1735.5602850240218,1706.1544185891337,3,3
2023,24,02/04/2024,Burnley,Wolves,0,74,69,74,73,76,75,77,76,48.8,1636.1204087539743,1758.3540416032897,4,3
2023,24,02/04/2024,West Ham,Tottenham,0,78,78,79,78,81,81,80,79,48.8,1779.3733116467333,1871.297912670615,3,2
2023,24,03/04/2024,Arsenal,Luton,1,82,82,84,81,72,72,72,72,48.8,1998.9742523014445,1614.221564642312,1,4
2023,24,03/04/2024,Brentford,Brighton,0,76,75,76,76,77,77,77,78,48.8,1724.0432296285696,1799.5758631913727,3,3
2023,24,03/04/2024,Man City,Aston Villa,1,85,87,86,83,80,82,79,79,48.8,2068.7889997740012,1868.58558160598,1,2
2023,24,04/04/2024,Liverpool,Sheffield United,1,83,84,82,84,73,72,74,72,48.8,2015.8935254193334,1576.1728903719995,1,4
2023,24,04/04/2024,Chelsea,Man United,1,80,77,81,78,82,82,83,80,48.8,1801.2328349019404,1849.951397326062,2,2
2023,24,06/04/2024,Crystal Palace,Man City,-1,76,75,76,76,85,87,86,83,48.8,1698.3681027180382,2075.4599158230185,4,1
2023,24,06/04/2024,Aston Villa,Brentford,0,80,82,79,79,76,75,76,76,48.8,1861.9146655569627,1724.8111418777005,2,3
2023,24,06/04/2024,Everton,Burnley,1,77,79,77,75,74,69,74,73,48.8,1716.0729453281122,1638.2030778165306,3,4
2023,24,06/04/2024,Fulham,Newcastle,-1,77,76,77,76,81,79,81,82,48.8,1752.2521032363552,1833.028975117022,3,2
2023,24,06/04/2024,Luton,Bournemouth,1,72,72,72,72,75,75,75,74,48.8,1612.0674890377754,1743.3466008951173,4,3
2023,24,06/04/2024,Wolves,West Ham,-1,76,75,77,76,78,78,79,78,48.8,1756.2713725407334,1780.608202198681,3,3
2023,24,06/04/2024,Brighton,Arsenal,-1,77,77,77,78,82,82,84,81,48.8,1798.8079509422419,2001.128327905981,3,1
2023,24,07/04/2024,Man United,Liverpool,0,82,82,83,80,83,84,82,84,48.8,1839.953741287872,2017.4964258691095,2,1
2023,24,07/04/2024,Sheffield United,Chelsea,0,73,72,74,72,80,77,81,78,48.8,1574.5699899222234,1811.2304909401305,4,2
2023,24,07/04/2024,Tottenham,Nott'm Forest,1,81,81,80,79,77,75,77,75,48.8,1870.0630221186673,1684.6861570977267,2,4
2023,24,13/04/2024,Newcastle,Tottenham,1,81,79,81,82,81,81,80,79,48.8,1842.11119673102,1875.8950285407552,2,2
2023,24,13/04/2024,Brentford,Sheffield United,1,76,75,76,76,73,72,74,72,48.8,1729.7036381623284,1579.50521178447,3,4
2023,24,13/04/2024,Burnley,Brighton,0,74,69,74,73,77,77,77,78,48.8,1631.6955416156852,1788.6787608137622,4,3
2023,24,13/04/2024,Man City,Luton,1,85,87,86,83,72,72,72,72,48.8,2079.1727163652404,1624.3978164015948,1,4
2023,24,13/04/2024,Nott'm Forest,Wolves,0,77,75,77,75,76,75,77,76,48.8,1678.8541506756387,1745.5684271701107,4,3
2023,24,13/04/2024,Bournemouth,Man United,0,75,75,75,74,82,82,83,80,48.8,1731.0162735312979,1843.4984790501314,3,2
2023,24,14/04/2024,Liverpool,Crystal Palace,-1,83,84,82,84,76,75,76,76,48.8,2013.95168810685,1694.6553021758164,1,4
2023,24,14/04/2024,West Ham,Fulham,-1,78,78,79,78,77,76,77,76,48.8,1791.3111475693038,1743.169881622357,3,3
2023,24,14/04/2024,Arsenal,Aston Villa,-1,82,82,84,81,80,82,79,79,48.8,2011.2575180344606,1857.0221692723348,1,2
2023,24,15/04/2024,Chelsea,Everton,1,80,77,81,78,77,79,77,75,48.8,1806.2952690778839,1722.5804815289575,2,3
2023,24,20/04/2024,Luton,Brentford,-1,72,72,72,72,76,75,76,76,48.8,1622.3093198725032,1736.5288318864064,4,3
2023,24,20/04/2024,Sheffield United,Burnley,-1,73,72,74,72,74,69,74,73,48.8,1572.680018060392,1634.7124284384,4,4
2023,24,20/04/2024,Wolves,Arsenal,-1,76,75,77,76,82,82,84,81,48.8,1745.0532692938198,1989.6788312751855,3,1
2023,24,21/04/2024,Everton,Nott'm Forest,1,77,79,77,75,77,75,77,75,48.8,1707.00000722128,1679.3693085519296,3,4
2023,24,21/04/2024,Aston Villa,Bournemouth,1,80,82,79,79,75,75,75,74,48.8,1878.60085603161,1732.8289406101796,2,3
2023,24,21/04/2024,Crystal Palace,West Ham,1,76,75,76,76,78,78,79,78,48.8,1712.5098982775799,1773.3223897609766,3,3
2023,24,21/04/2024,Fulham,Liverpool,-1,77,76,77,76,83,84,82,84,48.8,1761.1586394306842,1996.0970920050866,3,1
2023,24,23/04/2024,Arsenal,Chelsea,1,82,82,84,81,80,77,81,78,48.8,1996.5990489261694,1821.8757433855615,1,2
2023,24,24/04/2024,Wolves,Bournemouth,-1,76,75,77,76,75,75,75,74,48.8,1738.1330516428357,1725.870931964403,3,3
2023,24,24/04/2024,Crystal Palace,Newcastle,1,76,75,76,76,81,79,81,82,48.8,1730.4290197286866,1861.2473344276461,3,2
2023,24,24/04/2024,Everton,Liverpool,1,77,79,77,75,83,84,82,84,48.8,1718.0803140847504,2003.3129217702858,3,1
2023,24,24/04/2024,Man United,Sheffield United,1,82,82,83,80,73,72,74,72,48.8,1841.6858119712497,1556.0188590188689,2,4
2023,24,25/04/2024,Brighton,Man City,-1,77,77,77,78,85,87,86,83,48.8,1785.6618739910475,2081.261212894332,3,1
2023,24,27/04/2024,West Ham,Liverpool,0,78,78,79,78,83,84,82,84,48.8,1755.4032683098699,1980.8007718701724,3,1
2023,24,27/04/2024,Fulham,Crystal Palace,0,77,76,77,76,76,75,76,76,48.8,1753.942809665485,1747.8489925528893,3,3
2023,24,27/04/2024,Man United,Burnley,0,82,82,83,80,74,69,74,73,48.8,1845.285453362616,1651.3735874799231,2,4
2023,24,27/04/2024,Newcastle,Sheffield United,1,81,79,81,82,73,72,74,72,48.8,1843.8273616034435,1552.4192176275026,2,4
2023,24,27/04/2024,Wolves,Luton,1,76,75,77,76,72,72,72,72,48.8,1726.3934172824402,1606.0312870324829,3,4
2023,24,27/04/2024,Everton,Brentford,1,77,79,77,75,76,75,76,76,48.8,1740.5924639848638,1752.8068647264267,3,3
2023,24,27/04/2024,Aston Villa,Chelsea,0,80,82,79,79,80,77,81,78,48.8,1885.5588646773865,1812.1975364082384,2,2
2023,24,28/04/2024,Bournemouth,Brighton,1,75,75,75,74,77,77,77,78,48.8,1737.6105663247986,1777.8797440467242,3,3
2023,24,28/04/2024,Tottenham,Arsenal,-1,81,81,80,79,82,82,84,81,48.8,1856.7588908441292,2006.2772559034925,2,1
2023,24,28/04/2024,Nott'm Forest,Man City,-1,77,75,77,75,85,87,86,83,48.8,1668.2890016884592,2089.043342838655,4,1
2023,24,02/05/2024,Chelsea,Tottenham,1,80,77,81,78,81,81,80,79,48.8,1815.5755497230034,1849.579233471655,2,2
2023,24,03/05/2024,Luton,Everton,0,72,72,72,72,77,79,77,75,48.8,1600.5487149279381,1749.5433207268634,4,3
2023,24,04/05/2024,Arsenal,Bournemouth,1,82,82,84,81,75,75,75,74,48.8,2013.4569132759666,1754.5058776278106,1,3
2023,24,04/05/2024,Brentford,Fulham,0,76,75,76,76,77,76,77,76,48.8,1743.8560079844272,1752.3758556249236,3,3
2023,24,04/05/2024,Burnley,Newcastle,-1,74,69,74,73,81,79,81,82,48.8,1657.408249969536,1848.7729934423276,4,2
2023,24,04/05/2024,Sheffield United,Nott'm Forest,-1,73,72,74,72,77,75,77,75,48.8,1547.4735857886185,1665.3145728191378,4,4
2023,24,04/05/2024,Man City,Wolves,1,85,87,86,83,76,75,77,76,48.8,2092.0177717079764,1731.8759893869849,1,3
2023,24,05/05/2024,Brighton,Aston Villa,1,77,77,77,78,80,82,79,79,48.8,1760.9844327437122,1882.1808513626215,3,2
2023,24,05/05/2024,Chelsea,West Ham,1,80,77,81,78,78,78,79,78,48.8,1829.1157749291388,1760.0893741965656,2,3
2023,24,05/05/2024,Liverpool,Tottenham,1,83,84,82,84,81,81,80,79,48.8,1976.1146659834767,1836.0390082655197,1,2
2023,24,06/05/2024,Crystal Palace,Man United,1,76,75,76,76,82,82,83,80,48.8,1749.4159465934506,1839.250790873003,3,2
2023,24,11/05/2024,Fulham,Man City,-1,77,76,77,76,85,87,86,83,48.8,1753.530045054758,2095.487521738185,3,1
2023,24,11/05/2024,Bournemouth,Brentford,-1,75,75,75,74,76,75,76,76,48.8,1749.4708488168258,1742.7018185545928,3,3
